time	accomodations	location	Area
2020-07-01	329160	Iwate	15278.51
2020-08-01	318560	Iwate	15278.51
2020-09-01	422060	Iwate	15278.51
2020-10-01	514830	Iwate	15278.51
2020-11-01	461070	Iwate	15278.51
2020-12-01	357600	Iwate	15278.51
2007-01-01	475790	Miyagi	7285.16
2007-02-01	504380	Miyagi	7285.16
2007-03-01	558360	Miyagi	7285.16
2007-04-01	530340	Miyagi	7285.16
2007-05-01	585020	Miyagi	7285.16
2007-06-01	601360	Miyagi	7285.16
2007-07-01	624890	Miyagi	7285.16
2007-08-01	825880	Miyagi	7285.16
2007-09-01	645490	Miyagi	7285.16
2007-10-01	696180	Miyagi	7285.16
2007-11-01	671850	Miyagi	7285.16
2007-12-01	604750	Miyagi	7285.16
2008-01-01	465050	Miyagi	7285.16
2008-02-01	494960	Miyagi	7285.16
2008-03-01	571220	Miyagi	7285.16
2008-04-01	495760	Miyagi	7285.16
2008-05-01	571400	Miyagi	7285.16
2008-06-01	551640	Miyagi	7285.16
2008-07-01	551400	Miyagi	7285.16
2008-08-01	693690	Miyagi	7285.16
2008-09-01	546620	Miyagi	7285.16
2008-10-01	603130	Miyagi	7285.16
2008-11-01	608820	Miyagi	7285.16
2008-12-01	548800	Miyagi	7285.16
2009-01-01	465720	Miyagi	7285.16
2009-02-01	472350	Miyagi	7285.16
2009-03-01	534120	Miyagi	7285.16
2009-04-01	466540	Miyagi	7285.16
2009-05-01	572670	Miyagi	7285.16
2009-06-01	531930	Miyagi	7285.16
2009-07-01	542530	Miyagi	7285.16
2009-08-01	723620	Miyagi	7285.16
2009-09-01	578570	Miyagi	7285.16
2009-10-01	634840	Miyagi	7285.16
2009-11-01	566810	Miyagi	7285.16
2009-12-01	515810	Miyagi	7285.16
2010-01-01	478530	Miyagi	7285.16
2010-02-01	495840	Miyagi	7285.16
2010-03-01	580030	Miyagi	7285.16
2010-04-01	503850	Miyagi	7285.16
2010-05-01	601370	Miyagi	7285.16
2010-06-01	583310	Miyagi	7285.16
2010-07-01	629160	Miyagi	7285.16
2010-08-01	801700	Miyagi	7285.16
2010-09-01	638950	Miyagi	7285.16
2010-10-01	689760	Miyagi	7285.16
2010-11-01	636860	Miyagi	7285.16
2010-12-01	600090	Miyagi	7285.16
2011-01-01	614400	Miyagi	7285.16
2011-02-01	652860	Miyagi	7285.16
2011-03-01	468240	Miyagi	7285.16
2011-04-01	761120	Miyagi	7285.16
2011-05-01	956020	Miyagi	7285.16
2011-06-01	886690	Miyagi	7285.16
2011-07-01	913210	Miyagi	7285.16
2011-08-01	986480	Miyagi	7285.16
2011-09-01	863460	Miyagi	7285.16
2011-10-01	921640	Miyagi	7285.16
2011-11-01	889680	Miyagi	7285.16
2011-12-01	874790	Miyagi	7285.16
2012-01-01	730140	Miyagi	7285.16
2012-02-01	758250	Miyagi	7285.16
2012-03-01	882880	Miyagi	7285.16
2012-04-01	753630	Miyagi	7285.16
2012-05-01	792770	Miyagi	7285.16
2012-06-01	795690	Miyagi	7285.16
2012-07-01	843200	Miyagi	7285.16
2012-08-01	1014870	Miyagi	7285.16
2012-09-01	860690	Miyagi	7285.16
2012-10-01	895860	Miyagi	7285.16
2012-11-01	894470	Miyagi	7285.16
2012-12-01	820110	Miyagi	7285.16
2013-01-01	865260	Miyagi	7285.16
2013-02-01	920090	Miyagi	7285.16
2013-03-01	1115510	Miyagi	7285.16
2013-04-01	861520	Miyagi	7285.16
2013-05-01	907970	Miyagi	7285.16
2013-06-01	879690	Miyagi	7285.16
2013-07-01	879300	Miyagi	7285.16
2013-08-01	1116480	Miyagi	7285.16
2013-09-01	934060	Miyagi	7285.16
2013-10-01	975510	Miyagi	7285.16
2013-11-01	973510	Miyagi	7285.16
2013-12-01	906090	Miyagi	7285.16
2014-01-01	716050	Miyagi	7285.16
2014-02-01	697680	Miyagi	7285.16
2014-03-01	869980	Miyagi	7285.16
2014-04-01	761330	Miyagi	7285.16
2014-05-01	833220	Miyagi	7285.16
2014-06-01	824600	Miyagi	7285.16
2014-07-01	920450	Miyagi	7285.16
2014-08-01	1118000	Miyagi	7285.16
2014-09-01	921950	Miyagi	7285.16
2014-10-01	894480	Miyagi	7285.16
2014-11-01	891600	Miyagi	7285.16
2014-12-01	810440	Miyagi	7285.16
2015-01-01	733490	Miyagi	7285.16
2015-02-01	727350	Miyagi	7285.16
2015-03-01	886640	Miyagi	7285.16
2015-04-01	779300	Miyagi	7285.16
2015-05-01	899620	Miyagi	7285.16
2015-06-01	864950	Miyagi	7285.16
2015-07-01	973970	Miyagi	7285.16
2015-08-01	1129900	Miyagi	7285.16
2015-09-01	1003090	Miyagi	7285.16
2015-10-01	998180	Miyagi	7285.16
2015-11-01	941420	Miyagi	7285.16
2015-12-01	882780	Miyagi	7285.16
2016-01-01	710840	Miyagi	7285.16
2016-02-01	733430	Miyagi	7285.16
2016-03-01	860360	Miyagi	7285.16
2016-04-01	784160	Miyagi	7285.16
2016-05-01	794170	Miyagi	7285.16
2016-06-01	791380	Miyagi	7285.16
2016-07-01	842020	Miyagi	7285.16
2016-08-01	992560	Miyagi	7285.16
2016-09-01	805580	Miyagi	7285.16
2016-10-01	879330	Miyagi	7285.16
2016-11-01	800120	Miyagi	7285.16
2016-12-01	771140	Miyagi	7285.16
2017-01-01	711700	Miyagi	7285.16
2017-02-01	724050	Miyagi	7285.16
2017-03-01	859740	Miyagi	7285.16
2017-04-01	773920	Miyagi	7285.16
2017-05-01	826470	Miyagi	7285.16
2017-06-01	807740	Miyagi	7285.16
2017-07-01	909670	Miyagi	7285.16
2017-08-01	1107960	Miyagi	7285.16
2017-09-01	841730	Miyagi	7285.16
2017-10-01	848430	Miyagi	7285.16
2017-11-01	803250	Miyagi	7285.16
2017-12-01	766170	Miyagi	7285.16
2018-01-01	713960	Miyagi	7285.16
2018-02-01	735370	Miyagi	7285.16
2018-03-01	879740	Miyagi	7285.16
2018-04-01	832330	Miyagi	7285.16
2018-05-01	832060	Miyagi	7285.16
2018-06-01	840220	Miyagi	7285.16
2018-07-01	878830	Miyagi	7285.16
2018-08-01	1085290	Miyagi	7285.16
2018-09-01	924930	Miyagi	7285.16
2018-10-01	928900	Miyagi	7285.16
2018-11-01	897770	Miyagi	7285.16
2018-12-01	856000	Miyagi	7285.16
2019-01-01	739430	Miyagi	7285.16
2019-02-01	741020	Miyagi	7285.16
2019-03-01	888780	Miyagi	7285.16
2019-04-01	899770	Miyagi	7285.16
2019-05-01	902720	Miyagi	7285.16
2019-06-01	930330	Miyagi	7285.16
2019-07-01	925320	Miyagi	7285.16
2019-08-01	1139710	Miyagi	7285.16
2019-09-01	902760	Miyagi	7285.16
2019-10-01	959300	Miyagi	7285.16
2019-11-01	988170	Miyagi	7285.16
2019-12-01	916790	Miyagi	7285.16
2020-01-01	697760	Miyagi	7285.16
2020-02-01	713750	Miyagi	7285.16
2020-03-01	515460	Miyagi	7285.16
2020-04-01	227820	Miyagi	7285.16
2020-05-01	200620	Miyagi	7285.16
2020-06-01	345940	Miyagi	7285.16
2020-07-01	467040	Miyagi	7285.16
2020-08-01	583390	Miyagi	7285.16
2020-09-01	545590	Miyagi	7285.16
2020-10-01	715060	Miyagi	7285.16
2020-11-01	699110	Miyagi	7285.16
2020-12-01	594650	Miyagi	7285.16
2007-01-01	184320	Akita	11612.11
2007-02-01	196250	Akita	11612.11
2007-03-01	208370	Akita	11612.11
2007-04-01	228800	Akita	11612.11
2007-05-01	296650	Akita	11612.11
2007-06-01	300400	Akita	11612.11
2007-07-01	272830	Akita	11612.11
2007-08-01	372480	Akita	11612.11
2007-09-01	317930	Akita	11612.11
2007-10-01	389340	Akita	11612.11
2007-11-01	247290	Akita	11612.11
2007-12-01	172690	Akita	11612.11
2008-01-01	176850	Akita	11612.11
2008-02-01	184940	Akita	11612.11
2008-03-01	205830	Akita	11612.11
2008-04-01	215310	Akita	11612.11
2008-05-01	289470	Akita	11612.11
2008-06-01	285580	Akita	11612.11
2008-07-01	274720	Akita	11612.11
2008-08-01	342550	Akita	11612.11
2008-09-01	281270	Akita	11612.11
2008-10-01	324390	Akita	11612.11
2008-11-01	235740	Akita	11612.11
2008-12-01	180780	Akita	11612.11
2009-01-01	171850	Akita	11612.11
2009-02-01	179160	Akita	11612.11
2009-03-01	209330	Akita	11612.11
2009-04-01	204270	Akita	11612.11
2009-05-01	261950	Akita	11612.11
2009-06-01	270010	Akita	11612.11
2009-07-01	262900	Akita	11612.11
2009-08-01	336090	Akita	11612.11
2009-09-01	294940	Akita	11612.11
2009-10-01	313140	Akita	11612.11
2009-11-01	223370	Akita	11612.11
2009-12-01	169480	Akita	11612.11
2010-01-01	226170	Akita	11612.11
2010-02-01	224470	Akita	11612.11
2010-03-01	259950	Akita	11612.11
2010-04-01	207000	Akita	11612.11
2010-05-01	279150	Akita	11612.11
2010-06-01	272920	Akita	11612.11
2010-07-01	295190	Akita	11612.11
2010-08-01	360470	Akita	11612.11
2010-09-01	275240	Akita	11612.11
2010-10-01	327940	Akita	11612.11
2010-11-01	226020	Akita	11612.11
2010-12-01	177530	Akita	11612.11
2011-01-01	209490	Akita	11612.11
2011-02-01	237660	Akita	11612.11
2011-03-01	147890	Akita	11612.11
2011-04-01	169060	Akita	11612.11
2011-05-01	287090	Akita	11612.11
2011-06-01	299560	Akita	11612.11
2011-07-01	413950	Akita	11612.11
2011-08-01	572630	Akita	11612.11
2011-09-01	392780	Akita	11612.11
2011-10-01	463660	Akita	11612.11
2011-11-01	293900	Akita	11612.11
2011-12-01	233460	Akita	11612.11
2012-01-01	199630	Akita	11612.11
2012-02-01	196370	Akita	11612.11
2012-03-01	237400	Akita	11612.11
2012-04-01	238990	Akita	11612.11
2012-05-01	345700	Akita	11612.11
2012-06-01	334240	Akita	11612.11
2012-07-01	296270	Akita	11612.11
2012-08-01	423490	Akita	11612.11
2012-09-01	302810	Akita	11612.11
2012-10-01	386380	Akita	11612.11
2012-11-01	293530	Akita	11612.11
2012-12-01	205710	Akita	11612.11
2013-01-01	205680	Akita	11612.11
2013-02-01	209100	Akita	11612.11
2013-03-01	229200	Akita	11612.11
2013-04-01	236530	Akita	11612.11
2013-05-01	324050	Akita	11612.11
2013-06-01	315640	Akita	11612.11
2013-07-01	330880	Akita	11612.11
2013-08-01	444530	Akita	11612.11
2013-09-01	327940	Akita	11612.11
2013-10-01	359370	Akita	11612.11
2013-11-01	284340	Akita	11612.11
2013-12-01	225840	Akita	11612.11
2014-01-01	226180	Akita	11612.11
2014-02-01	213990	Akita	11612.11
2014-03-01	247170	Akita	11612.11
2014-04-01	252500	Akita	11612.11
2014-05-01	360310	Akita	11612.11
2014-06-01	353830	Akita	11612.11
2014-07-01	347080	Akita	11612.11
2014-08-01	443450	Akita	11612.11
2014-09-01	350350	Akita	11612.11
2014-10-01	411490	Akita	11612.11
2014-11-01	313160	Akita	11612.11
2014-12-01	241900	Akita	11612.11
2015-01-01	206700	Akita	11612.11
2015-02-01	211420	Akita	11612.11
2015-03-01	219750	Akita	11612.11
2015-04-01	227720	Akita	11612.11
2015-05-01	340860	Akita	11612.11
2015-06-01	287040	Akita	11612.11
2015-07-01	340790	Akita	11612.11
2015-08-01	424700	Akita	11612.11
2015-09-01	335680	Akita	11612.11
2015-10-01	383290	Akita	11612.11
2015-11-01	269980	Akita	11612.11
2015-12-01	209310	Akita	11612.11
2016-01-01	201960	Akita	11612.11
2016-02-01	203080	Akita	11612.11
2016-03-01	243210	Akita	11612.11
2016-04-01	249880	Akita	11612.11
2016-05-01	312380	Akita	11612.11
2016-06-01	309230	Akita	11612.11
2016-07-01	319030	Akita	11612.11
2016-08-01	401510	Akita	11612.11
2016-09-01	320070	Akita	11612.11
2016-10-01	361180	Akita	11612.11
2016-11-01	264630	Akita	11612.11
2016-12-01	213730	Akita	11612.11
2017-01-01	194190	Akita	11612.11
2017-02-01	190580	Akita	11612.11
2017-03-01	223570	Akita	11612.11
2017-04-01	237720	Akita	11612.11
2017-05-01	323360	Akita	11612.11
2017-06-01	313790	Akita	11612.11
2017-07-01	299230	Akita	11612.11
2017-08-01	388580	Akita	11612.11
2017-09-01	338480	Akita	11612.11
2017-10-01	363700	Akita	11612.11
2017-11-01	255730	Akita	11612.11
2017-12-01	217250	Akita	11612.11
2018-01-01	207170	Akita	11612.11
2018-02-01	208620	Akita	11612.11
2018-03-01	228430	Akita	11612.11
2018-04-01	241950	Akita	11612.11
2018-05-01	324230	Akita	11612.11
2018-06-01	320750	Akita	11612.11
2018-07-01	317720	Akita	11612.11
2018-08-01	416640	Akita	11612.11
2018-09-01	334240	Akita	11612.11
2018-10-01	380970	Akita	11612.11
2018-11-01	284840	Akita	11612.11
2018-12-01	239570	Akita	11612.11
2019-01-01	217210	Akita	11612.11
2019-02-01	230190	Akita	11612.11
2019-03-01	241960	Akita	11612.11
2019-04-01	290670	Akita	11612.11
2019-05-01	361000	Akita	11612.11
2019-06-01	335820	Akita	11612.11
2019-07-01	321510	Akita	11612.11
2019-08-01	414440	Akita	11612.11
2019-09-01	354830	Akita	11612.11
2019-10-01	358250	Akita	11612.11
2019-11-01	295780	Akita	11612.11
2019-12-01	232300	Akita	11612.11
2020-01-01	202210	Akita	11612.11
2020-02-01	192490	Akita	11612.11
2020-03-01	149600	Akita	11612.11
2020-04-01	56730	Akita	11612.11
2020-05-01	48700	Akita	11612.11
2020-06-01	108100	Akita	11612.11
2020-07-01	214900	Akita	11612.11
2020-08-01	221310	Akita	11612.11
2020-09-01	256460	Akita	11612.11
2020-10-01	359640	Akita	11612.11
2020-11-01	284080	Akita	11612.11
2020-12-01	227050	Akita	11612.11
2007-01-01	280110	Yamagata	9323.34
2007-02-01	299000	Yamagata	9323.34
2007-03-01	295580	Yamagata	9323.34
2007-04-01	238710	Yamagata	9323.34
2007-05-01	278690	Yamagata	9323.34
2007-06-01	309880	Yamagata	9323.34
2007-07-01	302670	Yamagata	9323.34
2007-08-01	412740	Yamagata	9323.34
2007-09-01	302130	Yamagata	9323.34
2007-10-01	355570	Yamagata	9323.34
2007-11-01	314030	Yamagata	9323.34
2007-12-01	280760	Yamagata	9323.34
2008-01-01	263930	Yamagata	9323.34
2008-02-01	292710	Yamagata	9323.34
2008-03-01	301550	Yamagata	9323.34
2008-04-01	245810	Yamagata	9323.34
2008-05-01	292500	Yamagata	9323.34
2008-06-01	335520	Yamagata	9323.34
2008-07-01	323600	Yamagata	9323.34
2008-08-01	411180	Yamagata	9323.34
2008-09-01	297320	Yamagata	9323.34
2008-10-01	372160	Yamagata	9323.34
2008-11-01	336060	Yamagata	9323.34
2008-12-01	313060	Yamagata	9323.34
2009-01-01	301810	Yamagata	9323.34
2009-02-01	311660	Yamagata	9323.34
2009-03-01	327550	Yamagata	9323.34
2009-04-01	254810	Yamagata	9323.34
2009-05-01	318380	Yamagata	9323.34
2009-06-01	351280	Yamagata	9323.34
2009-07-01	337270	Yamagata	9323.34
2009-08-01	435910	Yamagata	9323.34
2009-09-01	358520	Yamagata	9323.34
2009-10-01	390700	Yamagata	9323.34
2009-11-01	324620	Yamagata	9323.34
2009-12-01	285070	Yamagata	9323.34
2010-01-01	321650	Yamagata	9323.34
2010-02-01	340240	Yamagata	9323.34
2010-03-01	350200	Yamagata	9323.34
2010-04-01	269320	Yamagata	9323.34
2010-05-01	328020	Yamagata	9323.34
2010-06-01	371230	Yamagata	9323.34
2010-07-01	382480	Yamagata	9323.34
2010-08-01	472100	Yamagata	9323.34
2010-09-01	356660	Yamagata	9323.34
2010-10-01	403880	Yamagata	9323.34
2010-11-01	333550	Yamagata	9323.34
2010-12-01	328260	Yamagata	9323.34
2011-01-01	382080	Yamagata	9323.34
2011-02-01	438820	Yamagata	9323.34
2011-03-01	342970	Yamagata	9323.34
2011-04-01	322770	Yamagata	9323.34
2011-05-01	414170	Yamagata	9323.34
2011-06-01	444430	Yamagata	9323.34
2011-07-01	531260	Yamagata	9323.34
2011-08-01	676690	Yamagata	9323.34
2011-09-01	479810	Yamagata	9323.34
2011-10-01	531040	Yamagata	9323.34
2011-11-01	445360	Yamagata	9323.34
2011-12-01	420980	Yamagata	9323.34
2012-01-01	380880	Yamagata	9323.34
2012-02-01	410040	Yamagata	9323.34
2012-03-01	440490	Yamagata	9323.34
2012-04-01	353320	Yamagata	9323.34
2012-05-01	425410	Yamagata	9323.34
2012-06-01	486200	Yamagata	9323.34
2012-07-01	538430	Yamagata	9323.34
2012-08-01	653200	Yamagata	9323.34
2012-09-01	469180	Yamagata	9323.34
2012-10-01	537220	Yamagata	9323.34
2012-11-01	454260	Yamagata	9323.34
2012-12-01	410940	Yamagata	9323.34
2013-01-01	348760	Yamagata	9323.34
2013-02-01	390410	Yamagata	9323.34
2013-03-01	400500	Yamagata	9323.34
2013-04-01	351570	Yamagata	9323.34
2013-05-01	448020	Yamagata	9323.34
2013-06-01	471320	Yamagata	9323.34
2013-07-01	511530	Yamagata	9323.34
2013-08-01	690240	Yamagata	9323.34
2013-09-01	455850	Yamagata	9323.34
2013-10-01	505480	Yamagata	9323.34
2013-11-01	433990	Yamagata	9323.34
2013-12-01	423030	Yamagata	9323.34
2014-01-01	412490	Yamagata	9323.34
2014-02-01	453510	Yamagata	9323.34
2014-03-01	468420	Yamagata	9323.34
2014-04-01	328380	Yamagata	9323.34
2014-05-01	437740	Yamagata	9323.34
2014-06-01	488480	Yamagata	9323.34
2014-07-01	549460	Yamagata	9323.34
2014-08-01	744690	Yamagata	9323.34
2014-09-01	557370	Yamagata	9323.34
2014-10-01	580630	Yamagata	9323.34
2014-11-01	459810	Yamagata	9323.34
2014-12-01	417550	Yamagata	9323.34
2015-01-01	429890	Yamagata	9323.34
2015-02-01	453030	Yamagata	9323.34
2015-03-01	484210	Yamagata	9323.34
2015-04-01	378220	Yamagata	9323.34
2015-05-01	490400	Yamagata	9323.34
2015-06-01	454400	Yamagata	9323.34
2015-07-01	544180	Yamagata	9323.34
2015-08-01	707640	Yamagata	9323.34
2015-09-01	550400	Yamagata	9323.34
2015-10-01	577980	Yamagata	9323.34
2015-11-01	474040	Yamagata	9323.34
2015-12-01	428890	Yamagata	9323.34
2016-01-01	393130	Yamagata	9323.34
2016-02-01	439170	Yamagata	9323.34
2016-03-01	433250	Yamagata	9323.34
2016-04-01	368260	Yamagata	9323.34
2016-05-01	434490	Yamagata	9323.34
2016-06-01	447440	Yamagata	9323.34
2016-07-01	483640	Yamagata	9323.34
2016-08-01	606530	Yamagata	9323.34
2016-09-01	478800	Yamagata	9323.34
2016-10-01	542310	Yamagata	9323.34
2016-11-01	423160	Yamagata	9323.34
2016-12-01	393610	Yamagata	9323.34
2017-01-01	372190	Yamagata	9323.34
2017-02-01	423950	Yamagata	9323.34
2017-03-01	428210	Yamagata	9323.34
2017-04-01	354380	Yamagata	9323.34
2017-05-01	411450	Yamagata	9323.34
2017-06-01	434880	Yamagata	9323.34
2017-07-01	511390	Yamagata	9323.34
2017-08-01	607870	Yamagata	9323.34
2017-09-01	459410	Yamagata	9323.34
2017-10-01	463160	Yamagata	9323.34
2017-11-01	397130	Yamagata	9323.34
2017-12-01	378150	Yamagata	9323.34
2018-01-01	374670	Yamagata	9323.34
2018-02-01	406510	Yamagata	9323.34
2018-03-01	429140	Yamagata	9323.34
2018-04-01	368460	Yamagata	9323.34
2018-05-01	425950	Yamagata	9323.34
2018-06-01	453500	Yamagata	9323.34
2018-07-01	489530	Yamagata	9323.34
2018-08-01	619050	Yamagata	9323.34
2018-09-01	505000	Yamagata	9323.34
2018-10-01	511490	Yamagata	9323.34
2018-11-01	442510	Yamagata	9323.34
2018-12-01	405550	Yamagata	9323.34
2019-01-01	392460	Yamagata	9323.34
2019-02-01	447990	Yamagata	9323.34
2019-03-01	429220	Yamagata	9323.34
2019-04-01	445110	Yamagata	9323.34
2019-05-01	473450	Yamagata	9323.34
2019-06-01	488070	Yamagata	9323.34
2019-07-01	471710	Yamagata	9323.34
2019-08-01	611210	Yamagata	9323.34
2019-09-01	473740	Yamagata	9323.34
2019-10-01	484000	Yamagata	9323.34
2019-11-01	447000	Yamagata	9323.34
2019-12-01	407900	Yamagata	9323.34
2020-01-01	364330	Yamagata	9323.34
2020-02-01	382190	Yamagata	9323.34
2020-03-01	258300	Yamagata	9323.34
2020-04-01	84080	Yamagata	9323.34
2020-05-01	61100	Yamagata	9323.34
2020-06-01	178420	Yamagata	9323.34
2020-07-01	252700	Yamagata	9323.34
2020-08-01	319230	Yamagata	9323.34
2020-09-01	331040	Yamagata	9323.34
2020-10-01	396670	Yamagata	9323.34
2020-11-01	396570	Yamagata	9323.34
2020-12-01	284000	Yamagata	9323.34
2007-01-01	563800	Fukushima	13782.54
2007-02-01	571330	Fukushima	13782.54
2007-03-01	602850	Fukushima	13782.54
2007-04-01	536320	Fukushima	13782.54
2007-05-01	562860	Fukushima	13782.54
2007-06-01	596060	Fukushima	13782.54
2007-07-01	625340	Fukushima	13782.54
2007-08-01	882080	Fukushima	13782.54
2007-09-01	594420	Fukushima	13782.54
2007-10-01	717480	Fukushima	13782.54
2007-11-01	691540	Fukushima	13782.54
2007-12-01	572160	Fukushima	13782.54
2008-01-01	582960	Fukushima	13782.54
2008-02-01	591610	Fukushima	13782.54
2008-03-01	629180	Fukushima	13782.54
2008-04-01	556890	Fukushima	13782.54
2008-05-01	595290	Fukushima	13782.54
2008-06-01	603940	Fukushima	13782.54
2008-07-01	667720	Fukushima	13782.54
2008-08-01	869450	Fukushima	13782.54
2008-09-01	582110	Fukushima	13782.54
2008-10-01	724760	Fukushima	13782.54
2008-11-01	703060	Fukushima	13782.54
2008-12-01	578280	Fukushima	13782.54
2009-01-01	555200	Fukushima	13782.54
2009-02-01	524820	Fukushima	13782.54
2009-03-01	578800	Fukushima	13782.54
2009-04-01	516530	Fukushima	13782.54
2009-05-01	581750	Fukushima	13782.54
2009-06-01	572470	Fukushima	13782.54
2009-07-01	595360	Fukushima	13782.54
2009-08-01	781180	Fukushima	13782.54
2009-09-01	596090	Fukushima	13782.54
2009-10-01	677070	Fukushima	13782.54
2009-11-01	616500	Fukushima	13782.54
2009-12-01	527950	Fukushima	13782.54
2010-01-01	619550	Fukushima	13782.54
2010-02-01	608430	Fukushima	13782.54
2010-03-01	673340	Fukushima	13782.54
2010-04-01	564800	Fukushima	13782.54
2010-05-01	621780	Fukushima	13782.54
2010-06-01	604980	Fukushima	13782.54
2010-07-01	649380	Fukushima	13782.54
2010-08-01	877710	Fukushima	13782.54
2010-09-01	591670	Fukushima	13782.54
2010-10-01	738800	Fukushima	13782.54
2010-11-01	680550	Fukushima	13782.54
2010-12-01	590060	Fukushima	13782.54
2011-01-01	771950	Fukushima	13782.54
2011-02-01	777150	Fukushima	13782.54
2011-03-01	530940	Fukushima	13782.54
2011-04-01	809510	Fukushima	13782.54
2011-05-01	1144790	Fukushima	13782.54
2011-06-01	1097760	Fukushima	13782.54
2011-07-01	1149980	Fukushima	13782.54
2011-08-01	1119190	Fukushima	13782.54
2011-09-01	859080	Fukushima	13782.54
2011-10-01	869660	Fukushima	13782.54
2011-11-01	828960	Fukushima	13782.54
2011-12-01	839690	Fukushima	13782.54
2012-01-01	787130	Fukushima	13782.54
2012-02-01	794250	Fukushima	13782.54
2012-03-01	860660	Fukushima	13782.54
2012-04-01	807190	Fukushima	13782.54
2012-05-01	896770	Fukushima	13782.54
2012-06-01	948580	Fukushima	13782.54
2012-07-01	882420	Fukushima	13782.54
2012-08-01	1097980	Fukushima	13782.54
2012-09-01	873670	Fukushima	13782.54
2012-10-01	971690	Fukushima	13782.54
2012-11-01	890830	Fukushima	13782.54
2012-12-01	774750	Fukushima	13782.54
2013-01-01	733970	Fukushima	13782.54
2013-02-01	712390	Fukushima	13782.54
2013-03-01	796780	Fukushima	13782.54
2013-04-01	764620	Fukushima	13782.54
2013-05-01	820800	Fukushima	13782.54
2013-06-01	834060	Fukushima	13782.54
2013-07-01	1040910	Fukushima	13782.54
2013-08-01	1348460	Fukushima	13782.54
2013-09-01	1044430	Fukushima	13782.54
2013-10-01	942330	Fukushima	13782.54
2013-11-01	903780	Fukushima	13782.54
2013-12-01	805800	Fukushima	13782.54
2014-01-01	762040	Fukushima	13782.54
2014-02-01	707310	Fukushima	13782.54
2014-03-01	825130	Fukushima	13782.54
2014-04-01	770150	Fukushima	13782.54
2014-05-01	861950	Fukushima	13782.54
2014-06-01	873230	Fukushima	13782.54
2014-07-01	1009930	Fukushima	13782.54
2014-08-01	1325520	Fukushima	13782.54
2014-09-01	975290	Fukushima	13782.54
2014-10-01	1076290	Fukushima	13782.54
2014-11-01	986100	Fukushima	13782.54
2014-12-01	887880	Fukushima	13782.54
2015-01-01	858360	Fukushima	13782.54
2015-02-01	812110	Fukushima	13782.54
2015-03-01	906350	Fukushima	13782.54
2015-04-01	832270	Fukushima	13782.54
2015-05-01	933630	Fukushima	13782.54
2015-06-01	890860	Fukushima	13782.54
2015-07-01	1009720	Fukushima	13782.54
2015-08-01	1265760	Fukushima	13782.54
2015-09-01	1035630	Fukushima	13782.54
2015-10-01	1071150	Fukushima	13782.54
2015-11-01	988870	Fukushima	13782.54
2015-12-01	868700	Fukushima	13782.54
2016-01-01	784470	Fukushima	13782.54
2016-02-01	781960	Fukushima	13782.54
2016-03-01	828640	Fukushima	13782.54
2016-04-01	786570	Fukushima	13782.54
2016-05-01	791350	Fukushima	13782.54
2016-06-01	808250	Fukushima	13782.54
2016-07-01	864770	Fukushima	13782.54
2016-08-01	1121100	Fukushima	13782.54
2016-09-01	841390	Fukushima	13782.54
2016-10-01	926430	Fukushima	13782.54
2016-11-01	850090	Fukushima	13782.54
2016-12-01	813800	Fukushima	13782.54
2017-01-01	859830	Fukushima	13782.54
2017-02-01	836560	Fukushima	13782.54
2017-03-01	866520	Fukushima	13782.54
2017-04-01	806800	Fukushima	13782.54
2017-05-01	848340	Fukushima	13782.54
2017-06-01	860770	Fukushima	13782.54
